"","response","updated_response"
"54860",0,0
"54861",0,0
"54862",1,1
"54863",0,0
"548644",0,0
"548645",0,0
"54865",0,0
"54866",0,0
"54867",0,0
"54868",0,0
"54869",0,0
"54870",1,1
"54872",1,1
"54873",0,0
"54874",0,0
"54875",0,0
"54876",0,0
"54877",0,0
"54878",0,0
"54879",0,0
"54880",1,1
"54881",0,0
"54882",0,0
"54884",0,0
"54885",1,1
"54886",0,0
"54887",0,0
"54888",1,1
"54890",0,0
"54891",0,0
"54892",1,1
"54893",0,0
"54894",1,1
"54896",0,0
"54897",0,1
"54898",0,0
"54899",0,0
"549",1,1
"54900",0,0
"54901",0,0
"54902",1,1
"54903",1,1
"54904",0,0
"54905",0,0
"54906",0,0
"54908",0,0
"54910",0,0
"54913",0,0
"54914",0,0
"54915",0,0
"54916",1,1
"54918",0,0
"54919",1,1
"54920",0,0
"54921",0,0
"54922",0,0
"54923",0,0
"54925",0,0
"54926",0,0
"54927",0,0
"54928",1,1
"54929",0,0
"5493",0,0
"54930",0,0
"54931",1,1
"54932",0,0
"54933",0,0
"54934",0,0
"54935",0,0
"54936",1,1
"54937",0,0
"54938",1,1
"54939",0,0
"5494",0,0
"54940",0,0
"54941",1,1
"54942",0,0
"54943",0,0
"54946",0,0
"54947",0,0
"54948",0,0
"54949",1,1
"5495",1,1
"54951",0,0
"54952",0,0
"54953",0,0
"54954",0,0
"54955",0,0
"54956",0,0
"54957",0,0
"54958",0,0
"54959",0,0
"5496",0,0
"54960",0,0
"54961",0,0
"54962",0,0
"54963",0,0
"54964",0,0
"54965",0,0
"54967",0,0
"54968",1,1
"54969",0,0
"54970",1,1
"54971",0,0
"54972",0,0
"54973",0,0
"54974",0,1
"54976",0,0
"54977",1,1
"54978",0,0
"54979",0,0
"5498",1,1
"54980",0,0
"54981",0,0
"54982",1,1
"54984",0,0
"54985",0,0
"54986",0,0
"54987",0,0
"54988",0,0
"54989",0,0
"5499",0,0
"54991",0,0
"54993",0,0
"54994",0,0
"54995",0,0
"54996",0,0
"54997",0,0
"54998",0,0
"55",0,0
"550",0,0
"5500",1,1
"55001",0,0
"55002",0,0
"55003",0,0
"55004",0,0
"55005",1,1
"55006",0,0
"55007",0,0
"55008",0,0
"55009",0,0
"5501",0,0
"55010",0,0
"55011",0,0
"55012",1,1
"55013",0,0
"55014",0,0
"55015",0,0
"55016",0,0
"55017",0,0
"5502",0,0
"55020",0,0
"55022",0,0
"55023",1,1
"55024",0,0
"55026",0,0
"55027",0,0
"55028",0,0
"55030",0,0
"55031",0,0
"55032",0,0
"55033",1,1
"55034",1,1
"55035",0,0
"55036",1,1
"55037",0,1
"55038",0,0
"55039",0,0
"5504",0,0
"55040",0,0
"55041",0,0
"55048",0,0
"55049",0,0
"55051",0,0
"55052",0,0
"55054",0,0
"55055",0,0
"55057",0,0
"5506",1,1
"55061",0,0
"55062",0,0
"55063",0,0
"550631",0,0
"55064",0,0
"55065",1,1
"55066",0,0
"55068",0,0
"55069",0,0
"5507",0,0
"55070",0,0
"55071",0,0
"55072",0,0
"55074",1,1
"55075",0,0
"55076",0,0
"55079",0,0
"55080",0,0
"55081",1,1
"55082",0,0
"55083",0,0
"55084",1,1
"55086",0,0
"55088",0,0
"55089",0,0
"5509",0,0
"55090",0,0
"55092",0,0
"55093",0,0
"55094",0,0
"55095",0,0
"55096",0,0
"551",1,1
"5510",0,0
"55100",0,0
"55101",0,0
"55102",0,0
"55103",0,0
"55105",0,0
"55106",0,0
"55107",0,0
"55108",0,0
"55109",1,1
"5511",0,0
"55110",0,0
"55111",0,0
"55112",1,1
"55113",0,0
"55114",0,0
"55116",0,0
"55117",0,0
"55118",0,0
"55119",0,0
"55120",1,1
"55122",0,0
"55124",0,0
"55125",0,0
"55127",0,0
"55128",0,0
"55129",1,1
"55130",1,1
"55131",1,1
"55132",0,0
"55133",0,0
"55135",1,1
"55137",0,0
"55138",0,0
"55139",0,0
"55140",0,0
"55142",0,0
"55143",0,0
"55144",0,0
"55145",1,1
"55146",0,0
"55147",0,0
"55148",0,1
"55149",1,1
"5515",1,1
"55150",0,0
"55151",1,1
"55152",0,1
"55153",0,0
"55154",1,1
"55156",0,0
"55157",1,1
"55159",1,1
"5516",0,0
"55160",0,0
"55161",0,0
"55163",1,1
"55164",0,0
"55165",1,1
"55166",0,0
"55167",0,0
"55168",0,0
"55170",0,0
"55171",0,0
"55172",1,1
"55173",0,0
"55174",0,0
"55175",0,0
"55176",0,0
"55177",0,0
"55178",0,0
"55179",0,0
"5518",1,1
"55180",1,1
"55181",0,1
"55182",0,1
"55183",0,0
"55184",0,0
"55186",0,0
"55187",1,1
"55188",0,0
"5519",0,0
"55190",0,0
"55191",0,1
"55192",0,0
"55193",0,0
"55194",0,0
"55195",0,0
"55196",0,0
"55197",0,0
"55198",0,0
"55199",0,0
"552",0,0
"5520",0,0
"55200",0,0
"55201",0,0
"55203",0,0
"55204",0,0
"55205",0,0
"55206",0,0
"55207",0,0
"55208",0,0
"55209",1,1
"5521",1,1
"55210",1,1
"55211",0,0
"55212",1,1
"55213",1,1
"55214",1,1
"55215",1,1
"55216",0,0
"55217",1,1
"55218",0,0
"55219",0,0
"5522",0,0
"55220",0,0
"55222",0,0
"55223",0,0
"55224",0,0
"55225",0,0
"55226",0,0
"55227",0,0
"55228",0,0
"55229",0,1
"5523",0,0
"55230",0,0
"55231",0,0
"55233",0,0
"55234",0,0
"55236",0,0
"55237",0,0
"55238",0,0
"55239",0,0
"5524",0,0
"55240",1,1
"55243",0,1
"55244",0,0
"55245",0,0
"55246",0,0
"55247",0,0
"55248",0,0
"55249",1,1
"5525",0,0
"55250",1,1
"55251",0,0
"55252",1,1
"55253",0,0
"55254",0,0
"55255",0,0
"55256",0,0
"55257",0,0
"55258",0,0
"55259",0,0
"5526",0,0
"55260",0,0
"55262",1,1
"55266",0,0
"55268",0,0
"55269",0,0
"5527",0,0
"55270",0,0
"55272",0,0
"55273",0,0
"55274",0,0
"55275",1,1
"55276",0,0
"55277",0,0
"55278",0,1
"55279",0,0
"5528",1,1
"55280",1,1
"55281",0,0
"55282",0,0
"55283",0,0
"55284",0,0
"55285",0,0
"55286",0,0
"55287",0,0
"55288",0,0
"552889",0,0
"55289",0,0
"5529",0,0
"55290",0,0
"552900",0,0
"55291",0,0
"55293",0,0
"55294",0,0
"55295",0,0
"55296",0,0
"55297",0,0
"55298",0,0
"55299",0,0
"553",0,0
"5530",1,1
"55300",0,0
"55301",0,0
"55303",0,0
"55304",0,0
"55308",0,0
"5531",0,0
"55311",0,0
"553115",0,0
"55312",0,0
"55313",0,0
"55314",0,0
"55315",1,1
"553158",0,0
"55316",0,0
"55317",0,0
"55319",0,0
"5532",0,0
"55320",0,0
"55321",0,0
"55322",0,0
"55323",0,0
"55324",0,0
"55325",1,1
"55326",0,0
"55327",0,0
"55328",0,0
"55329",0,1
"5533",0,0
"55330",0,0
"55331",1,1
"55332",0,0
"55333",0,0
"55334",0,0
"55335",0,0
"55336",0,0
"55337",0,0
"55339",0,0
"5534",0,0
"55340",0,1
"55341",0,0
"55342",0,0
"55343",1,1
"55345",0,0
"55346",0,0
"55347",0,0
"55349",0,0
"5535",0,0
"55350",0,0
"55351",0,0
"55352",0,0
"55353",0,0
"55355",0,0
"55356",0,0
"55357",0,0
"55359",0,0
"5536",0,0
"55361",0,0
"55362",0,0
"55363",0,0
"55364",0,0
"55365",0,0
"55366",0,1
"55367",0,0
"5537",0,0
"55374",0,0
"55379",0,0
"5538",1,1
"55388",0,1
"5539",0,0
"554",1,1
"5540",0,0
"55421",0,0
"55422",0,0
"55423",0,0
"554235",0,0
"55425",0,0
"554251",0,0
"55432",0,0
"55435",0,0
"55437",0,0
"55450",0,0
"55454",0,0
"5546",0,0
"55466",0,0
"5547",0,0
"55471",0,0
"55486",0,0
"5549",0,0
"5550",0,0
"55500",0,0
"55501",0,0
"55502",0,0
"55503",1,1
"55504",0,0
"55505",1,1
"55506",0,0
"55507",0,0
"55508",0,0
"55509",0,0
"5551",1,1
"55510",0,0
"55511",0,0
"55512",0,0
"55515",0,0
"5552",0,0
"55520",0,0
"55521",1,1
"55526",1,1
"55527",0,0
"55529",0,0
"5553",0,0
"55530",0,0
"55531",0,0
"55532",1,1
"55534",0,0
"55536",0,0
"5554",0,0
"55540",0,0
"55544",0,0
"5555",0,0
"55552",0,0
"55553",0,1
"55554",0,0
"55556",0,0
"55558",0,0
"55559",0,0
"55561",0,0
"55565",0,0
"55567",0,0
"55568",0,0
"5557",0,0
"55571",0,0
"55572",1,1
"55573",0,0
"55576",0,0
"55577",0,0
"55578",0,0
"55582",0,0
"55584",0,0
"55585",0,0
"55586",0,0
"55588",0,0
"55589",0,0
"55591",0,0
"55593",0,1
"55596",0,1
"55599",1,1
"55600",0,0
"55601",0,0
"55602",0,0
"55603",1,1
"55604",0,0
"55605",1,1
"55607",0,0
"55608",0,0
"55609",0,0
"55610",0,1
"55611",0,0
"55612",1,1
"55613",0,0
"55614",0,0
"55615",0,0
"55616",0,0
"55617",0,1
"55619",0,0
"5562",0,0
"55620",0,0
"55621",1,1
"55622",0,0
"55623",0,0
"55624",1,1
"55625",0,0
"55626",0,0
"55627",0,1
"55628",0,1
"55629",0,0
"5563",0,0
"55630",1,1
"55631",0,0
"55632",0,0
"55633",0,0
"55634",0,0
"55635",0,0
"55636",1,1
"55638",0,0
"5564",0,0
"55640",1,1
"55643",0,0
"55644",1,1
"55646",0,0
"55647",0,0
"5565",0,0
"55650",1,1
"55651",1,1
"55652",0,0
"55653",0,0
"55654",1,1
"55655",0,0
"55656",0,1
"55657",0,0
"55658",0,0
"55659",0,0
"5566",1,1
"55660",0,0
"55661",0,0
"55662",0,0
"55663",0,0
"55664",0,0
"55665",0,0
"55666",0,0
"55667",0,0
"55668",0,0
"55669",0,0
"5567",0,1
"55670",1,1
"55671",0,0
"55676",0,0
"55677",0,0
"55679",1,1
"5568",1,1
"55680",0,0
"55681",1,1
"55683",0,0
"55684",0,0
"55686",0,0
"55687",1,1
"55689",1,1
"5569",0,0
"55690",1,1
"55691",1,1
"55692",0,0
"55693",0,0
"55695",0,0
"55696",0,0
"55697",1,1
"55698",0,0
"55699",1,1
"5570",0,0
"55700",0,0
"55701",0,0
"55702",0,0
"55703",1,1
"55704",1,1
"55705",0,0
"55706",0,0
"55707",0,0
"55709",0,0
"5571",0,0
"55711",0,0
"55713",0,0
"55714",1,1
"55715",0,0
"55716",0,0
"55717",1,1
"55718",0,0
"55719",0,0
"55720",0,0
"55721",0,0
"55722",0,0
"55723",0,0
"55726",0,0
"55727",0,0
"55728",0,0
"55729",0,0
"5573",1,1
"55731",0,0
"55732",0,0
"55733",1,1
"55734",0,0
"55735",0,0
"55737",1,1
"55738",0,0
"55739",1,1
"55740",0,0
"55741",0,0
"55742",0,0
"55743",0,0
"55744",0,0
"55745",0,0
"55746",1,1
"55748",0,0
"55749",0,0
"5575",1,1
"55750",1,1
"55751",0,0
"55752",0,0
"55753",0,1
"55754",0,0
"55755",1,1
"55756",0,0
"55757",0,0
"55758",0,0
"55759",0,0
"5576",0,0
"55760",0,0
"55761",0,0
"55762",0,0
"55763",0,0
"55764",1,1
"55765",1,1
"55766",0,0
"55768",1,1
"55769",0,0
"5577",0,0
"55770",0,1
"55771",0,0
"55773",1,1
"55775",1,1
"55776",0,0
"55777",1,1
"55778",0,0
"55779",1,1
"5578",0,0
"55780",1,1
"55781",0,0
"55783",0,0
"55784",1,1
"55785",0,0
"55786",0,0
"55787",0,0
"55788",1,1
"55789",0,0
"5579",0,0
"55790",0,1
"55791",0,1
"55793",0,0
"55794",0,0
"55795",0,0
"55796",0,0
"55798",0,0
"55799",0,0
"558",1,1
"5580",1,1
"55800",1,1
"55801",0,0
"55803",0,0
"55805",0,0
"55806",1,1
"55808",0,0
"55809",0,0
"5581",0,0
"55810",0,0
"55811",1,1
"55812",1,1
"55813",0,0
"55814",1,1
"55815",0,0
"55816",0,0
"55818",0,0
"55819",0,0
"5582",1,1
"55821",0,0
"55824",0,0
"55825",0,0
"55827",0,0
"55829",0,0
"5583",1,1
"55830",1,1
"55831",0,0
"55832",0,0
"55833",0,0
"55835",1,1
"55837",0,0
"55839",0,0
"5584",0,0
"55840",0,0
"55841",0,0
"55843",0,0
"55844",0,0
"55845",0,0
"55846",0,0
"55847",0,0
"55848",0,0
"5585",0,0
"55850",0,0
"55851",1,1
"55852",0,0
"55854",0,0
"55856",0,0
"55858",1,1
"55859",0,0
"5586",0,0
"55860",0,0
"55861",0,0
"55862",0,0
"55863",1,1
"55867",0,0
"55869",1,1
"5587",1,1
"55870",1,1
"55871",0,0
"55872",0,0
"55876",0,0
"5588",0,0
"55884",0,0
"55885",0,0
"55888",0,0
"55889",0,0
"5589",1,1
"55890",0,0
"55891",0,0
"55892",0,0
"55893",0,0
"55897",0,0
"55898",0,1
"5590",0,1
"55900",0,0
"55901",1,1
"55902",0,0
"55904",1,1
"55905",0,0
"55906",1,1
"55907",0,0
"55908",0,0
"55909",0,0
"5591",1,1
"55911",0,0
"55914",0,0
"55915",0,0
"55916",0,0
"55917",0,0
"5592",1,1
"55920",0,0
"55922",0,0
"55924",0,0
"55929",0,0
"5593",0,1
"55930",0,0
"5594",1,1
"5595",0,0
"55954",0,0
"55958",1,1
"55959",0,0
"5596",0,0
"55964",0,0
"55966",0,0
"55967",1,1
"55968",0,0
"55969",0,0
"5597",0,0
"55970",0,0
"55971",0,0
"55972",0,0
"55973",0,0
"55974",0,0
"55975",1,1
"5598",0,0
"5599",0,0
"55997",1,1
"55998",0,0
"56",0,0
"5600",0,0
"56000",0,0
"56005",0,0
"56006",1,1
"5601",0,0
"5602",1,1
"5603",0,0
"56033",0,0
"56034",0,0
"5604",1,1
"5605",1,1
"56052",1,1
"5606",0,0
"56061",0,0
"56062",0,0
"56063",0,0
"5607",0,0
"5608",0,0
"5609",0,0
"56097",0,0
"56098",0,0
"56099",0,0
"5610",0,1
"56100",0,0
"56102",0,0
"56103",0,0
"56104",0,0
"56105",0,0
"56106",0,0
"56107",0,0
"56108",0,0
"56109",0,0
"5611",1,1
"56110",0,0
"56111",0,0
"56112",0,0
"56113",0,0
"56114",0,0
"5612",0,0
"56121",0,0
"56122",0,0
"56123",0,0
"56124",0,0
"56125",0,0
"56126",0,0
"56128",0,0
"56129",0,0
"5613",0,0
"56130",0,0
"56131",0,0
"56132",0,0
"56133",0,0
"56134",0,0
"56135",0,0
"56136",0,0
"56137",0,0
"56138",0,0
"56139",0,0
"56140",0,0
"56141",0,0
"56142",0,0
"56143",0,0
"56144",0,0
"56145",0,0
"56146",0,0
"56147",0,0
"56154",1,1
"56155",1,1
"56156",0,0
"56158",0,0
"56159",1,1
"56160",1,1
"56163",0,0
"56164",0,0
"56165",0,0
"56169",0,0
"5617",0,0
"56171",0,0
"56172",1,1
"5618",1,1
"56180",0,0
"56181",0,0
"5620",0,0
"56203",1,1
"56204",0,0
"5621",1,1
"5623",0,0
"5624",1,1
"56241",0,0
"56242",0,0
"56243",0,0
"56245",0,0
"56246",1,1
"5625",1,1
"56252",0,0
"56253",0,0
"56254",0,0
"56255",0,0
"56256",0,0
"56257",0,0
"56259",0,0
"5626",1,1
"56261",0,0
"56262",1,1
"56265",0,0
"56267",0,0
"56269",0,0
"5627",1,1
"56270",1,1
"56271",0,0
"56287",0,0
"56288",0,0
"5629",0,0
"563",0,0
"5630",1,1
"56300",0,0
"56301",0,0
"56302",0,0
"5631",1,1
"56311",0,0
"56339",0,0
"5634",0,0
"56341",0,0
"56342",0,0
"56344",0,0
"5635",0,0
"5636",0,0
"5638",0,0
"5639",0,0
"5641",0,0
"56413",0,0
"5644",1,1
"5646",0,0
"56474",0,0
"56475",0,0
"56477",0,0
"56478",0,0
"56479",1,1
"5648",1,1
"5649",1,1
"5650",0,0
"5651",1,1
"5652",0,0
"56521",1,1
"5653",0,0
"5654",1,1
"56547",0,0
"56548",0,0
"5655",0,0
"5657",1,1
"566",0,0
"5660",1,1
"56603",1,1
"56605",0,0
"56606",1,1
"56616",1,1
"5662",0,0
"56623",1,1
"56624",0,0
"5663",1,1
"5664",1,1
"56647",0,0
"56648",0,0
"56649",0,0
"56650",0,0
"56652",1,1
"56654",0,0
"56655",0,0
"56659",0,0
"56660",0,0
"56666",0,0
"56667",0,0
"56670",0,0
"56672",0,0
"56673",0,0
"56674",0,0
"56675",0,0
"56676",0,0
"56681",0,0
"56683",1,1
"5669",0,0
"567",1,1
"5670",0,0
"56704",1,1
"5671",0,0
"5672",0,0
"56729",1,1
"5673",0,0
"56731",0,0
"5675",0,0
"56751",0,0
"5676",0,0
"56776",1,1
"5678",0,0
"5680",0,0
"5681",0,0
"5682",0,0
"56829",0,0
"5683",0,0
"56832",0,0
"56833",0,0
"56834",0,0
"5684",0,0
"56848",0,0
"56849",0,0
"5685",0,0
"56850",0,0
"56851",0,0
"56852",0,0
"56853",0,0
"5686",0,0
"5687",0,0
"5688",0,0
"56882",0,0
"56884",0,0
"56886",0,0
"56888",0,0
"56889",0,0
"5689",0,0
"56890",0,0
"56891",0,0
"56892",0,0
"56893",0,0
"56894",0,0
"56895",0,0
"56896",0,1
"56897",0,0
"56898",0,0
"56899",0,0
"5690",0,0
"56900",0,0
"56901",0,0
"56902",0,0
"56903",0,0
"56904",0,0
"56905",0,0
"56906",0,0
"56907",0,0
"56910",1,1
"56911",0,0
"56912",0,0
"56913",0,0
"56914",0,0
"56915",0,1
"56916",1,1
"56917",0,0
"56918",0,0
"56919",0,0
"5692",1,1
"56920",0,0
"56922",1,1
"56923",0,0
"56924",0,0
"56925",0,0
"56926",0,0
"56927",0,0
"56928",0,0
"56929",0,0
"5693",0,0
"56931",0,0
"56934",0,0
"56937",0,0
"56938",0,0
"5694",0,0
"56940",0,0
"56941",0,0
"56942",0,0
"56943",0,0
"56944",0,0
"56945",1,1
"56946",0,0
"56947",1,1
"56948",0,0
"56949",0,0
"5695",0,0
"56950",0,0
"56951",0,0
"56952",0,0
"56953",0,0
"56954",0,0
"56955",0,0
"56956",0,0
"56957",0,0
"56961",0,0
"56963",0,0
"56964",0,0
"56965",0,0
"56967",0,0
"5697",0,0
"56970",0,0
"56971",0,0
"56975",1,1
"56977",0,0
"56978",1,1
"56979",0,0
"56980",0,0
"56981",0,0
"56983",1,1
"56984",0,1
"56985",0,0
"56986",0,0
"56987",0,0
"5699",0,1
"56990",0,0
"56992",1,1
"56993",0,0
"56994",0,0
"56995",0,0
"56996",0,0
"56997",1,1
"56998",0,0
"56999",0,0
"570",1,1
"5700",0,0
"57001",0,0
"57002",0,0
"57003",1,1
"57007",0,1
"5701",0,0
"57010",1,1
"57016",0,0
"57017",1,1
"57018",0,0
"57019",0,0
"5702",0,1
"57020",0,1
"57026",0,0
"57030",0,0
"57035",0,0
"57037",0,0
"57038",1,1
"5704",0,0
"57045",0,0
"57047",0,0
"5705",0,0
"57050",0,0
"57053",0,0
"57057",1,1
"5706",0,0
"57060",0,0
"57062",0,0
"5707",0,0
"5708",0,0
"57082",1,1
"57084",0,0
"57085",0,0
"57088",0,0
"57089",0,0
"5709",0,0
"57091",0,0
"57092",0,0
"57093",0,0
"57094",1,1
"57095",0,0
"57096",1,1
"57097",0,0
"57099",0,0
"571",0,0
"5710",0,0
"57101",0,0
"57102",1,1
"57103",0,0
"57104",1,1
"57105",1,1
"57106",0,0
"57107",1,1
"57109",0,0
"5711",0,0
"57110",0,0
"57111",0,0
"57113",0,0
"57115",0,0
"57116",0,0
"57117",0,0
"57118",0,0
"57119",0,0
"57120",0,0
"57121",0,0
"57122",1,1
"57124",0,0
"57125",0,0
"57126",0,0
"57127",0,0
"57128",1,1
"57129",0,0
"5713",0,0
"57130",0,0
"57132",0,0
"57134",0,0
"57136",0,0
"57139",0,0
"5714",0,0
"57140",0,0
"57142",0,0
"57143",0,0
"57144",0,0
"57146",0,0
"57147",0,0
"57148",0,0
"57149",0,0
"5715",0,0
"57150",0,0
"57152",1,1
"57153",0,0
"57154",0,0
"57156",0,0
"57157",0,0
"57158",1,1
"57159",0,0
"5716",0,0
"57161",0,0
"57162",0,0
"57165",1,1
"57167",1,1
"57168",0,0
"57169",0,1
"5717",0,0
"57171",0,0
"57172",0,0
"57175",0,0
"57178",0,1
"57179",0,0
"5718",1,1
"57180",0,0
"57181",0,0
"57182",0,0
"57184",0,0
"57185",0,0
"57186",0,0
"57187",1,1
"57188",0,0
"57189",0,0
"5719",0,0
"57190",1,1
"57191",0,0
"57192",1,1
"57194",0,1
"57198",0,0
"572",0,0
"5720",0,0
"57205",0,0
"57209",0,0
"5721",0,0
"57210",0,0
"57211",1,1
"57213",0,0
"57214",0,0
"57215",0,0
"57216",1,1
"57217",1,1
"57221",0,0
"57222",1,1
"57224",0,0
"57226",0,0
"57228",0,0
"5723",1,1
"57231",1,1
"57232",0,0
"5724",0,0
"5725",0,0
"5726",0,0
"5727",1,1
"5728",1,1
"57282",0,0
"5729",0,0
"573",0,0
"5730",0,0
"5731",0,0
"5732",1,1
"57325",0,0
"57326",0,0
"5733",0,0
"57332",0,0
"57333",0,0
"57335",0,0
"57336",0,0
"57337",0,0
"57338",1,1
"5734",0,0
"57343",0,0
"57348",0,0
"57369",0,0
"5737",0,0
"57379",1,1
"5738",0,0
"57380",0,0
"57381",0,0
"5739",0,0
"57393",0,1
"57396",0,0
"5740",1,1
"574016",0,0
"57402",0,0
"574028",0,0
"57403",0,0
"57404",0,0
"57405",0,0
"57406",0,0
"57407",0,0
"57408",0,0
"57409",0,0
"5741",1,1
"57410",1,1
"57412",0,0
"57414",0,0
"57415",0,0
"57418",0,0
"57419",0,0
"5742",0,0
"5743",0,0
"5744",1,1
"574407",0,0
"574414",0,0
"57446",0,0
"57447",0,0
"57448",0,0
"57449",1,1
"5745",1,1
"57451",0,0
"57452",0,0
"57453",0,0
"57455",0,0
"57456",0,0
"57458",0,0
"57459",1,1
"5746",0,0
"57460",0,0
"57461",0,0
"57462",1,1
"57463",0,0
"57464",0,0
"57465",1,1
"57466",0,0
"57467",0,0
"57468",1,1
"57469",0,0
"5747",0,0
"57470",0,0
"57471",0,0
"57472",0,0
"57473",0,0
"57474",0,0
"57475",0,0
"57476",0,0
"57477",1,1
"57478",0,0
"57479",0,1
"57480",0,0
"57481",0,0
"57482",0,0
"57484",0,0
"57486",0,0
"57488",0,0
"57489",0,0
"57492",1,1
"57493",0,0
"57494",0,0
"57495",0,0
"57496",0,0
"57497",0,0
"57498",1,1
"575",0,0
"57501",0,0
"57502",1,1
"57504",0,0
"57505",1,1
"57506",0,0
"57507",0,0
"57508",0,0
"57509",0,0
"57510",0,0
"57511",1,1
"57512",0,0
"57513",0,0
"57514",1,1
"57515",0,0
"57519",0,0
"57520",1,1
"57521",0,0
"57522",1,0
"57523",0,0
"57524",0,0
"57526",1,1
"57528",0,0
"57529",0,0
"5753",0,0
"57530",0,0
"57531",1,1
"57532",0,0
"57533",0,0
"57534",1,1
"57535",0,0
"57536",0,0
"57537",0,0
"57538",1,1
"57539",1,1
"5754",0,0
"57540",0,0
"57541",0,0
"57542",0,0
"57544",0,0
"57545",1,1
"57546",0,0
"57547",0,0
"57549",0,0
"57551",0,1
"57552",0,0
"57553",0,0
"57554",0,0
"57555",0,0
"57556",0,0
"57558",0,0
"57559",0,0
"5756",0,0
"57560",1,1
"57561",0,0
"57562",1,1
"57563",0,0
"57565",0,0
"57567",0,0
"57568",0,0
"57569",0,0
"5757",0,0
"57570",1,1
"57571",0,0
"57572",1,1
"57573",0,0
"57574",0,0
"57575",0,0
"57576",0,0
"57577",0,0
"57578",0,0
"57579",0,0
"57580",0,0
"57582",1,1
"57583",0,0
"57584",0,0
"57585",0,0
"57586",0,0
"57587",0,0
"57589",1,1
"57590",0,0
"57591",0,1
"57592",1,1
"57593",0,0
"57594",0,0
"57595",0,0
"57596",0,0
"57597",0,0
"57599",1,1
"576",0,0
"57600",0,0
"57602",0,0
"57604",0,0
"57605",0,0
"57606",0,0
"57608",0,0
"57609",1,1
"57610",0,0
"57611",0,0
"57613",0,0
"57614",0,0
"57615",0,0
"57616",0,0
"57617",0,0
"57619",0,0
"57620",0,0
"57621",0,0
"57622",0,0
"57623",1,1
"57624",0,0
"57626",0,0
"57628",0,0
"5763",0,0
"57630",0,0
"57631",0,0
"57633",0,0
"57634",0,0
"57639",0,0
"5764",0,0
"57642",0,0
"57643",0,0
"57644",0,0
"57645",0,0
"57646",0,0
"57647",1,1
"57648",0,0
"57649",0,0
"57650",0,0
"57654",1,1
"57655",0,0
"57657",0,0
"57658",0,0
"57659",0,0
"57661",0,0
"57662",0,0
"57663",0,0
"57664",0,0
"57665",0,0
"57666",0,0
"57669",0,0
"57670",1,1
"57673",0,0
"57674",1,1
"57677",0,0
"57678",0,0
"57679",1,1
"5768",0,0
"57680",1,1
"57683",0,0
"57684",0,0
"57685",0,0
"57687",0,0
"57688",1,1
"57689",0,0
"57690",0,0
"57691",0,0
"57692",0,0
"57693",0,0
"57695",0,0
"57696",0,0
"57697",1,1
"57698",0,0
"57699",0,0
"577",0,0
"5770",1,1
"57700",0,0
"57701",0,0
"57703",0,0
"57704",1,1
"57705",0,0
"57706",0,0
"57707",0,0
"57708",0,0
"57709",1,1
"5771",1,1
"57710",0,0
"57711",0,0
"57713",0,0
"57715",0,0
"57716",1,1
"57718",0,0
"57719",0,0
"57720",0,0
"57721",0,0
"57722",0,0
"57724",1,1
"57727",0,0
"57728",1,1
"57731",1,1
"57732",0,0
"57733",0,0
"5774",1,1
"5775",0,0
"57758",0,0
"57761",0,0
"57763",0,0
"5777",0,0
"5778",0,0
"57786",0,0
"57787",0,0
"57794",0,0
"57795",0,0
"57798",1,1
"57799",0,0
"578",0,0
"5780",0,0
"57801",0,0
"57804",0,0
"57805",0,0
"5781",1,1
"57817",1,1
"57818",0,0
"5782",0,0
"57820",0,0
"57821",0,0
"57822",1,1
"57823",0,0
"57824",0,0
"57826",0,0
"57828",0,0
"57829",0,0
"5783",0,0
"57834",0,0
"57835",0,0
"5784",1,1
"5786",0,0
"57862",0,0
"57863",0,1
"57864",0,0
"5787",0,0
"5788",1,1
"5789",0,0
"579",1,1
"5790",0,0
"5791",0,0
"5792",1,1
"5793",0,0
"5794",0,0
"5795",0,0
"5796",0,0
"5797",0,0
"5798",0,0
"5799",0,0
"58",1,1
"580",1,1
"5800",1,1
"5801",0,0
"5802",0,0
"5803",0,0
"5805",1,1
"5806",0,0
"581",0,0
"5810",0,0
"5813",1,1
"5814",0,0
"58155",0,0
"58157",0,0
"58158",0,0
"5816",0,0
"5817",0,0
"5818",1,1
"58189",0,0
"5819",0,0
"58190",0,0
"58191",0,0
"582",1,1
"5822",0,0
"5824",1,1
"5825",1,1
"5826",1,1
"5827",0,0
"5828",1,1
"5829",0,0
"583",1,1
"5830",1,1
"5831",1,1
"5832",1,1
"5833",1,1
"5834",0,0
"5836",1,1
"5837",1,1
"58472",0,1
"58473",0,0
"58475",0,0
"58476",0,0
"58477",0,0
"58478",0,0
"58480",0,0
"58484",1,1
"58485",0,0
"58486",0,0
"58487",0,0
"58488",0,0
"58489",0,0
"58490",0,0
"58491",0,0
"58492",0,0
"58493",0,0
"58494",1,1
"58495",1,1
"58497",1,1
"58498",0,0
"58499",0,1
"585",1,1
"58500",0,0
"58503",0,0
"58504",0,0
"58505",0,0
"58506",0,0
"58508",1,1
"58509",0,0
"58510",0,0
"58511",0,0
"58512",0,0
"58513",1,1
"58515",0,0
"58516",0,0
"58517",0,0
"58524",1,1
"58525",0,0
"58526",0,0
"58527",0,0
"58528",0,0
"58529",0,0
"58531",0,0
"58533",0,0
"58538",0,0
"5858",0,0
"5859",1,1
"586",0,0
"5860",1,1
"5861",0,0
"5862",0,0
"5864",0,0
